,Prompt,Activation Location,Activation Name,Magnitude
3311,"The rise of electric vehicles has led to an increased demand for lithium-ion batteries, driving innovation in the field of battery technology.",20,blocks.20.hook_resid_pre,114.966965
3312,"The rise of electric vehicles has led to an increased demand for lithium-ion batteries, driving innovation in the field of battery technology.",20,blocks.20.hook_resid_pre,132.08035
3313,"The rise of electric vehicles has led to an increased demand for lithium-ion batteries, driving innovation in the field of battery technology.",20,blocks.20.hook_resid_pre,158.2176
3314,"The rise of electric vehicles has led to an increased demand for lithium-ion batteries, driving innovation in the field of battery technology.",20,blocks.20.hook_resid_pre,121.7671
3315,"The rise of electric vehicles has led to an increased demand for lithium-ion batteries, driving innovation in the field of battery technology.",20,blocks.20.hook_resid_pre,114.211174
3316,"The rise of electric vehicles has led to an increased demand for lithium-ion batteries, driving innovation in the field of battery technology.",20,blocks.20.hook_resid_pre,129.00526
3317,"The rise of electric vehicles has led to an increased demand for lithium-ion batteries, driving innovation in the field of battery technology.",20,blocks.20.hook_resid_pre,116.53905
3318,"The rise of electric vehicles has led to an increased demand for lithium-ion batteries, driving innovation in the field of battery technology.",20,blocks.20.hook_resid_pre,149.25174
3319,"The rise of electric vehicles has led to an increased demand for lithium-ion batteries, driving innovation in the field of battery technology.",20,blocks.20.hook_resid_pre,144.0367
3320,"The rise of electric vehicles has led to an increased demand for lithium-ion batteries, driving innovation in the field of battery technology.",20,blocks.20.hook_resid_pre,95.95523
3321,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,176.95279
3322,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,173.98314
3323,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,155.17429
3324,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,119.352
3325,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,117.26981
3326,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,150.01114
3327,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,129.97713
3328,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,146.85318
3329,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,144.99286
3330,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,157.89853
3331,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,130.3037
3332,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,121.38236
3333,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,159.45909
3334,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,128.40489
3335,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,144.07445
3336,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,163.3964
3337,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,141.21797
3338,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,119.94208
3339,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,120.84396
3340,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,146.06993
3341,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,166.12918
3342,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,159.33376
3343,"The blockchain technology has the potential to revolutionize industries such as finance, supply chain management, and digital identity verification.",20,blocks.20.hook_resid_pre,97.79432
3344,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,168.84665
3345,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,155.68985
3346,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,149.51434
3347,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,140.84297
3348,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,145.92065
3349,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,133.64632
3350,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,111.4833
3351,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,109.688065
3352,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,137.04617
3353,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,148.10655
3354,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,164.30524
3355,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,147.96706
3356,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,111.467476
3357,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,116.21506
3358,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,146.38371
3359,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,109.767685
3360,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,109.284515
3361,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,136.69185
3362,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,142.96912
3363,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,121.14366
3364,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,105.829834
3365,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,146.1999
3366,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,118.924324
3367,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,155.23134
3368,CRISPR-Cas9 is a groundbreaking gene editing technology that allows scientists to make precise changes to an organism's DNA.,20,blocks.20.hook_resid_pre,97.12803
3369,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",20,blocks.20.hook_resid_pre,178.25932
